id,degree,Y,catVar
1664,4,0,b
1665,4,0,b
1666,3,0,b
1667,50,0,b
1668,50,0,b
1669,2,0,b
1670,10,1,d
1671,2,0,b
1672,1,0,b
1673,25,0,b
1674,3,0,b
1675,200,0,a
1676,2,0,b
1677,25,0,a
1678,4,0,b
1679,1,0,b
1680,6,0,b
1681,10,0,b
1682,30,0,b
1683,1,0,b
1684,15,0,b
1685,10,0,b
1686,5,0,b
1687,2,0,b
1688,3,0,a
1689,15,1,d
1690,10,0,b
1691,50,1,d
1692,2,0,b
1693,100,0,b
1694,30,0,a
1695,100,0,b
1696,2,0,b
1697,30,0,b
1698,8,0,b
1699,2,0,b
1700,60,0,b
1701,10,0,b
1702,80,0,b
1703,5,0,b
1704,100,0,b
1705,2,0,b
1706,17,0,b
1707,3,0,b
1708,20,1,d
1709,4,0,b
1710,2,0,b
1711,6,0,b
1712,25,0,b
1713,3,0,b
1714,10,0,a
1715,1,0,b
1716,2,0,b
1717,15,1,d
1718,50,0,b
1719,2,0,b
1720,20,0,b
1721,6,0,b
1722,2,0,b
1723,15,0,b
1724,11,1,d
1725,3,0,b
1726,20,1,d
1727,20,0,b
1728,35,1,d
1729,100,0,b
1730,12,0,b
1731,4,1,d
1732,40,0,b
1733,30,0,b
1734,20,1,d
1735,1,1,d
1736,58,0,a
1737,8,0,b
1738,20,0,b
1739,100,0,b
1740,17,1,d
1741,15,0,b
1742,20,0,a
1743,20,1,d
1744,10,0,b
1745,2,0,b
1746,200,0,a
1747,1,0,a
1748,350,0,b
1749,15,0,b
1750,7,0,a
1751,10,0,b
1752,40,0,a
1753,4,1,d
1754,10,0,b
1755,2,0,b
1756,32,0,a
1757,40,0,a
1758,25,0,b
1759,10,1,d
1760,30,0,b
1761,2,0,b
1762,5,0,a
1763,100,1,d
1764,1,0,b
1765,7,0,b
1766,30,0,a
1767,15,0,b
1768,4,1,c
1769,9,0,b
1770,6,0,a
1771,90,1,d
1772,5,0,b
1773,5,0,b
1774,50,1,d
1775,1,0,a
1776,6,0,b
1777,20,1,d
1778,1,0,b
1779,5,0,b
1780,35,1,c
1781,3,0,b
1782,2,0,a
1783,8,0,a
1784,6,1,d
1785,4,0,b
1786,45,1,d
1787,1,0,b
1788,30,0,b
1789,18,0,b
1790,10,0,b
1791,8,0,b
1792,4,0,b
1793,3,0,b
1794,8,0,a
1795,25,0,b
1796,1,0,b
1797,60,0,b
1798,120,1,c
1799,12,0,b
1800,30,1,d
1801,8,0,b
1802,8,0,b
1803,25,1,d
1804,150,0,b
1805,5,0,b
1806,12,0,a
1807,40,1,c
1808,110,0,a
1809,3,0,b
1810,1,0,b
1811,22,0,b
1812,4,0,b
1813,7,0,a
1814,10,0,b
1815,1,0,a
1816,7,0,b
1817,15,0,b
1818,5,0,a
1819,5,0,b
1820,3,0,b
1821,8,0,b
1822,9,0,b
1823,2,0,a
1824,120,0,b
1825,50,1,c
1826,500,0,a
1827,1,0,b
1828,11,1,d
1829,30,0,a
1830,10,0,b
1831,2,0,a
1832,3,0,a
1833,50,0,b
1834,4,0,b
1835,25,1,d
1836,16,0,b
1837,10,0,b
1838,3,0,b
1839,5,0,b
1840,20,0,a
1841,20,0,b
1842,1,0,a
1843,3,0,b
1844,10,0,a
1845,12,0,b
1846,5,0,b
1847,1,0,b
1848,10,1,c
1849,10,0,a
1850,11,0,b
1851,6,0,a
1852,75,1,d
1853,4,0,b
1854,25,0,b
1855,40,0,b
1856,20,1,d
1857,5,0,b
1858,30,0,b
1859,8,0,b
1860,10,0,a
1861,22,0,a
1862,3,0,b
1863,20,0,b
1864,10,0,b
1865,100,0,b
1866,200,1,d
1867,10,0,b
1868,4,0,b
1869,15,0,a
1870,2,0,b
1871,1,1,d
1872,100,1,d
1873,10,0,b
1874,6,0,b
1875,60,0,b
1876,8,0,b
1877,20,0,b
1878,50,0,b
1879,2,0,b
1880,100,0,b
1881,30,0,a
1882,25,0,a
1883,2,0,b
1884,48,1,d
1885,50,0,b
1886,200,0,b
1887,5,0,b
1888,2,0,b
1889,30,1,d
1890,1,1,d
1891,5,0,b
1892,4,0,b
1893,4,0,b
1894,10,0,b
1895,2,0,b
1896,15,0,b
1897,6,0,b
1898,20,1,d
1899,25,0,b
1900,70,0,b
1901,1,0,a
1902,25,1,d
1903,1,0,a
1904,5,0,b
1905,150,1,c
1906,3,0,b
1907,4,0,a
1908,1,0,a
1909,40,0,b
1910,4,0,b
1911,20,1,c
1912,1,0,b
1913,20,0,b
1914,8,0,b
1915,2,0,a
1916,10,0,b
1917,20,0,b
1918,40,0,b
1919,22,0,b
1920,10,0,a
1921,70,0,a
1922,4,0,a
1923,20,0,a
1924,10,0,b
1925,5,0,a
1926,15,1,d
1927,1,0,a
1928,15,0,b
1929,20,1,d
1930,2,1,d
1931,3,0,b
1932,13,0,b
1933,30,0,a
1934,3,0,b
1935,10,0,b
1936,15,1,d
1937,2,0,b
1938,7,1,d
1939,1,1,d
1940,90,1,d
1941,25,0,b
1942,20,0,b
1943,7,0,b
1944,15,1,d
1945,60,1,d
1946,43,1,d
1947,40,1,d
1948,15,0,b
1949,15,0,b
1950,5,0,a
1951,100,0,b
1952,15,0,b
1953,4,0,b
1954,3,1,d
1955,400,1,d
1956,5,0,b
1957,20,0,b
1958,15,1,d
1959,8,0,b
1960,8,1,d
1961,3,0,b
1962,30,0,b
1963,5,0,b
1964,580,0,b
1965,10,0,b
1966,11,0,b
1967,150,0,a
1968,40,0,b
1969,6,0,a
1970,1,0,a
1971,6,0,a
1972,50,0,b
1973,8,0,b
1974,50,0,b
1975,3,0,b
1976,35,0,b
1977,5,1,d
1978,2,0,b
1979,3,0,a
1980,10,0,b
1981,15,0,b
1982,30,0,b
1983,1,0,b
1984,20,0,b
1985,3,0,b
1986,22,0,b
1987,20,0,b
1988,20,0,b
1989,15,1,d
1990,2,0,b
1991,15,0,b
1992,8,0,b
1993,40,1,d
1994,40,1,d
1995,130,0,b
1996,40,0,b
1997,4,0,b
1998,70,0,a
1999,2,0,b
2000,20,0,a
2001,1,0,a
2002,4,0,b
2003,3,0,b
2004,4,1,d
2005,4,0,b
2006,5,0,b
2007,3,0,b
2008,80,0,b
2009,1,0,b
2010,30,0,b
2011,15,0,a
2012,8,0,a
2013,230,1,d
2014,10,0,b
2015,10,1,d
2016,20,0,a
2017,50,0,b
2018,2,0,b
2019,2,0,b
2020,1,0,b
2021,310,1,d
2022,10,0,b
2023,18,0,b
2024,22,1,d
2025,15,0,b
2026,5,0,b
2027,1,0,b
2028,100,0,b
2029,2,0,b
2030,8,0,a
2031,20,1,d
2032,10,0,b
2033,100,0,a
2034,15,0,a
2035,1,0,b
2036,10,0,b
2037,16,0,b
2038,50,1,d
2039,12,1,d
2040,8,0,a
2041,8,0,a
2042,8,0,b
2043,100,0,a
2044,15,0,a
2045,2,0,b
2046,200,0,b
2047,4,0,b
2048,20,0,b
2049,10,0,b
2050,5,0,b
2051,120,1,c
2052,2,0,b
2053,50,1,d
2054,100,1,d
2055,15,1,d
2056,30,0,b
2057,500,0,a
2058,50,0,b
2059,11,1,d
2060,8,0,b
2061,25,0,b
2062,25,0,b
2063,150,0,b
2064,2,0,b
2065,100,1,d
2066,5,0,b
2067,20,0,b
2068,20,0,b
2069,20,0,b
2070,10,0,b
2071,30,1,d
2072,4,0,a
2073,25,0,a
2074,33,1,c
2075,1,1,c
2076,60,1,d
2077,10,0,a
2078,300,1,d
2079,3,0,b
2080,5,0,b
2081,3,0,b
2082,100,0,b
2083,15,0,b
2084,9,0,b
2085,5,0,b
2086,100,0,b
2087,2,0,b
2088,3,0,b
2089,4,0,b
2090,45,0,b
2091,2,0,b
2092,10,0,a
2093,100,0,a
2094,15,1,c
2095,10,0,b
2096,1,0,b
2097,20,0,b
2098,6,0,a
2099,12,1,c
2100,50,0,b
2101,5,0,b
2102,3,1,c
2103,15,0,b
2104,1,0,b
2105,10,0,b
2106,50,1,c
2107,3,0,b
2108,6,0,b
2109,20,0,b
2110,2,1,d
2111,12,1,d
2112,92,0,b
2113,15,1,d
2114,3,1,c
2115,6,0,b
2116,9,0,b
2117,50,0,a
2118,45,1,d
2119,2,1,d
2120,50,1,c
2121,60,0,b
2122,40,1,d
2123,25,0,a
2124,20,0,b
2125,10,0,b
2126,20,0,b
2127,4,0,a
2128,10,0,b
2129,10,0,a
2130,30,0,b
2131,3,1,d
2132,10,1,d
2133,30,0,b
2134,30,0,a
2135,26,1,c
2136,8,0,b
2137,100,1,c
2138,10,1,c
2139,4,0,b
2140,10,1,c
2141,1,0,b
2142,15,0,b
2143,23,1,c
2144,7,0,b
2145,2,0,b
2146,75,0,a
2147,3,0,b
2148,120,0,b
2149,12,0,b
2150,22,0,b
2151,10,0,b
2152,4,0,b
2153,4,0,b
2154,25,0,b
2155,2,0,b
2156,2,1,d
2157,35,0,a
2158,15,0,a
2159,10,1,c
2160,4,0,b
2161,2,0,b
2162,10,0,b
2163,8,0,b
2164,20,0,b
2165,9,0,a
2166,20,0,b
2167,20,0,b
2168,20,0,b
2169,25,0,a
2170,1,0,b
2171,1,0,b
2172,2,0,b
2173,180,0,a
2174,20,0,a
2175,20,1,d
2176,12,0,b
2177,25,0,a
2178,45,0,b
2179,4,0,b
2180,40,0,b
2181,5,0,a
2182,5,0,b
2183,65,1,d
2184,60,0,b
2185,5,0,b
2186,20,1,d
2187,4,0,b
2188,40,0,a
2189,70,1,c
2190,4,1,c
2191,4,0,b
2192,11,0,b
2193,1,0,b
2194,1,0,b
2195,200,0,a
2196,70,0,b
2197,1000,0,b
2198,5,0,b
2199,90,0,b
2200,2,0,b
2201,10,1,d
2202,20,0,b
2203,18,1,d
2204,3,0,a
2205,50,1,c
2206,1,0,a
2207,5,0,b
2208,5,1,d
2209,30,0,b
2210,10,0,b
2211,70,0,b
2212,9,0,a
2213,25,1,d
2214,10,0,b
2215,20,1,d
2216,25,0,b
2217,30,0,b
2218,20,0,b
2219,15,1,d
2220,40,0,b
2221,20,0,a
2222,6,0,a
2223,24,1,d
2224,70,0,b
2225,15,0,a
2226,2,0,b
2227,12,0,b
2228,4,0,b
2229,1,0,b
2230,5,0,b
2231,16,1,c
2232,4,0,b
2233,9,0,b
2234,2,0,b
2235,19,1,c
2236,15,0,a
2237,6,0,b
2238,12,1,d
2239,15,0,a
2240,10,0,b
2241,80,0,b
2242,3,0,b
2243,6,0,a
2244,10,1,c
2245,15,1,c
2246,3,0,b
2247,1,1,c
2248,1,0,b
2249,25,1,c
2250,15,1,d
2251,4,0,b
2252,10,0,b
2253,40,0,a
2254,8,0,b
2255,18,1,d
2256,2,0,a
2257,6,0,b
2258,100,1,d
2259,1,0,a
2260,600,1,d
2261,100,1,d
2262,50,0,a
2263,2,0,b
2264,20,0,a
2265,40,0,b
2266,2,0,a
2267,40,0,b
2268,20,1,d
2269,2,0,b
2270,15,0,b
2271,160,0,b
2272,1,0,b
2273,100,0,b
2274,8,0,b
2275,100,1,d
2276,5,0,b
2277,30,0,b
2278,17,0,a
2279,5,0,b
2280,2,0,a
2281,120,1,d
2282,1,0,b
2283,3,0,b
2284,5,0,a
2285,20,0,b
2286,7,0,b
2287,40,0,b
2288,1,1,c
2289,10,0,b
2290,5,0,a
2291,20,1,d
2292,1,0,b
2293,14,0,b
2294,5,0,b
2295,4,0,a
2296,6,0,a
2297,10,0,b
2298,20,0,a
2299,2,0,b
2300,12,1,d
2301,100,1,c
2302,5,0,b
2303,20,0,b
2304,50,1,d
2305,1,0,b
2306,5,0,b
2307,20,0,b
2308,500,0,b
2309,20,0,a
2310,8,0,b
2311,8,1,c
2312,3,0,b
2313,2,0,b
2314,57,0,b
2315,100,1,c
2316,130,0,b
2317,15,0,b
2318,1,0,b
2319,6,0,b
2320,12,0,a
2321,25,0,b
2322,30,0,a
2323,4,0,a
2324,3,0,b
2325,30,0,b
2326,200,0,b
2327,3,0,a
2328,1,0,a
2329,150,0,b
2330,12,1,c
2331,3,0,b
2332,1,0,b
2333,10,0,b
2334,10,0,b
2335,2,0,b
2336,3,1,c
2337,7,0,b
2338,15,0,b
2339,10,1,c
2340,5,0,b
2341,552,1,d
2342,7,0,b
2343,10,0,a
2344,20,0,b
2345,100,1,d
2346,100,0,b
2347,100,0,b
2348,80,0,a
2349,2,0,b
2350,10,0,b
2351,28,0,a
2352,5,0,b
2353,10,0,b
2354,400,1,d
2355,6,0,b
2356,11,1,d
2357,20,1,d
2358,2,0,b
2359,1,0,a
2360,6,0,b
2361,9,0,a
2362,10,0,a
2363,6,0,b
2364,4,0,a
2365,8,0,b
2366,100,0,a
2367,15,1,d
2368,8,0,b
2369,1,0,a
2370,15,0,b
2371,4,0,b
2372,1,0,b
2373,4,0,a
2374,8,0,b
2375,1,0,b
2376,6,0,b
2377,2,0,b
2378,20,1,d
2379,10,0,b
2380,8,0,b
2381,25,0,b
2382,30,0,b
2383,1,0,b
2384,6,0,b
2385,3,0,b
2386,6,0,b
2387,1,0,b
2388,16,0,b
2389,2,0,b
2390,15,1,d
2391,3,0,a
2392,50,0,b
2393,3,0,b
2394,3,0,b
2395,35,0,b
2396,20,0,b
2397,3,0,a
2398,2,0,b
2399,20,0,a
2400,1,0,b
2401,100,1,d
2402,15,0,a
2403,23,0,b
2404,15,1,c
2405,20,0,a
2406,70,1,d
2407,10,0,b
2408,150,0,b
2409,5,0,a
2410,70,0,a
2411,4,0,b
2412,100,0,b
2413,2,0,b
2414,100,0,b
2415,25,1,d
2416,10,0,a
2417,10,0,b
2418,2,0,b
2419,7,0,b
2420,60,0,b
2421,1,0,b
2422,5,0,b
2423,80,0,b
2424,3,0,b
2425,3,0,b
2426,15,0,b
2427,7,0,b
2428,4,0,a
2429,500,0,a
2430,6,0,b
2431,20,0,b
2432,5,0,b
2433,10,0,a
2434,10,0,a
2435,6,0,b
2436,2,0,a
2437,6,0,b
2438,70,1,d
2439,2,0,b
2440,7,0,a
2441,3,0,b
2442,2,0,b
2443,20,1,c
2444,8,0,b
2445,6,0,b
2446,8,1,d
2447,6,0,b
2448,30,0,b
2449,3,0,b
2450,9,0,b
2451,10,0,b
2452,1,0,b
2453,18,0,b
2454,20,0,a
2455,3,0,b
2456,2,0,a
2457,2,0,b
2458,100,1,d
2459,30,0,b
2460,4,1,d
2461,7,0,b
2462,15,1,d
2463,30,1,c
2464,20,0,b
2465,2,0,a
2466,3,0,b
2467,30,1,d
2468,25,0,b
2469,60,0,b
2470,5,0,a
2471,20,1,d
2472,30,0,b
2473,60,0,b
2474,8,0,b
2475,20,0,a
2476,25,0,a
2477,30,0,b
2478,5,0,b
2479,3,1,d
2480,20,0,b
2481,5,0,b
2482,23,0,b
2483,30,1,d
2484,4,0,b
2485,4,0,b
2486,2,0,b
2487,4,0,a
2488,45,0,b
2489,3,0,b
2490,7,0,b
2491,30,0,a
2492,200,0,a
2493,10,0,b
2494,100,1,d
2495,25,1,d
2496,4,0,b
2497,1,0,a
2498,6,0,b
2499,12,1,d
2500,1,0,b
2501,10,1,d
2502,15,0,b
2503,7,0,a
2504,60,0,b
2505,1,0,b
2506,1,0,b
2507,15,0,b
2508,1,0,a
2509,6,0,b
2510,15,1,c
2511,210,1,d
2512,50,0,b
2513,8,0,b
2514,5,0,b
2515,100,0,b
2516,5,0,b
2517,8,0,a
2518,15,0,a
2519,3,0,b
2520,75,0,b
2521,40,0,b
2522,300,0,b
2523,25,0,b
2524,8,0,a
2525,42,1,d
2526,200,0,b
2527,10,1,d
2528,130,0,b
2529,2,1,d
2530,100,1,d
2531,30,0,b
2532,15,1,d
2533,35,0,b
2534,4,0,b
2535,60,0,b
2536,2,0,b
2537,6,0,b
2538,1,0,b
2539,1,0,a
2540,5,0,a
2541,5,0,b
2542,4,0,a
2543,2,0,b
2544,8,0,b
2545,3,0,a
2546,15,0,a
2547,15,1,d
2548,20,1,d
2549,13,0,b
2550,8,0,a
2551,2,0,a
2552,80,0,a
2553,30,1,d
2554,3,0,a
2555,30,0,a
2556,12,0,b
2557,40,0,b
2558,6,0,b
2559,11,0,b
2560,800,0,b
2561,12,1,d
2562,2,0,b
2563,30,0,b
2564,90,0,b
2565,500,0,b
2566,15,1,d
2567,7,0,b
2568,70,1,d
2569,20,1,c
2570,7,0,b
2571,2,0,b
2572,25,1,d
2573,80,1,d
2574,40,0,b
2575,1,0,a
2576,15,1,d
2577,5,0,b
2578,50,1,d
2579,50,1,c
2580,3,0,b
2581,50,1,d
2582,5,0,b
2583,5,1,d
2584,20,0,b
2585,6,0,b
2586,3,0,b
2587,11,1,d
2588,80,0,b
2589,3,0,b
2590,1,0,b
2591,50,1,d
2592,80,0,b
2593,4,0,b
2594,10,0,b
2595,5,0,b
2596,101,1,c
2597,30,1,d
2598,5,0,b
2599,1,0,b
2600,5,0,b
2601,3,0,b
2602,45,1,d
2603,25,0,a
2604,1,0,b
2605,2,0,b
2606,15,1,d
2607,12,0,b
2608,5,0,b
2609,2,0,b
2610,6,0,b
2611,150,1,d
2612,20,0,b
2613,90,1,d
2614,3,0,b
2615,1,0,a
2616,1,0,b
2617,1,0,b
2618,2,0,b
2619,20,0,a
2620,50,0,b
2621,15,0,b
2622,1,0,b
2623,6,0,b
2624,60,1,d
2625,30,0,b
2626,80,1,d
2627,8,0,a
2628,55,0,b
2629,10,0,b
2630,8,0,b
2631,150,1,c
2632,9,0,b
2633,8,0,b
2634,15,0,b
2635,3,0,b
2636,3,1,d
2637,2,0,a
2638,60,1,c
2639,4,0,b
2640,1,1,d
2641,100,0,b
2642,3,1,c
2643,15,0,a
2644,50,0,b
2645,4,0,b
2646,25,0,a
2647,3,0,b
2648,1,0,b
2649,3,0,b
2650,8,0,b
2651,40,0,b
2652,25,0,b
2653,150,1,d
2654,17,0,b
2655,12,1,d
2656,160,1,d
2657,2,0,a
2658,5,0,a
2659,30,1,c
2660,25,1,d
2661,10,0,b
2662,6,0,b
2663,8,1,d
2664,8,0,b
2665,20,0,b
2666,50,0,b
2667,30,0,b
2668,15,0,a
2669,50,0,b
2670,40,1,d
2671,50,1,c
2672,70,0,a
2673,50,0,b
2674,1,0,a
2675,2,0,a
2676,100,1,d
2677,6,0,b
2678,5,0,b
2679,100,0,a
2680,3,1,d
2681,1,0,b
2682,10,0,b
2683,10,0,a
2684,4,0,a
2685,2,0,a
2686,66,0,b
2687,4,0,b
2688,4,0,b
2689,10,0,b
2690,26,0,b
2691,2,0,b
2692,30,1,d
2693,32,1,d
2694,100,0,b
2695,60,0,b
2696,8,0,b
2697,5,0,b
2698,15,1,d
2699,300,1,d
2700,5,0,a
2701,2,0,a
2702,10,0,a
2703,2,0,b
2704,15,0,b
2705,6,0,b
2706,1,0,b
2707,40,0,b
2708,1,0,b
2709,3,0,b
2710,50,0,b
2711,10,0,a
2712,3,0,a
2713,10,0,b
2714,50,0,b
2715,20,0,b
2716,3,0,b
2717,10,0,b
2718,1,0,b
2719,1,0,b
2720,36,1,d
2721,1,0,a
2722,180,1,d
2723,10,0,a
2724,50,1,d
2725,8,0,b
2726,25,0,b
2727,2,0,b
2728,20,1,d
2729,2,0,b
2730,5,0,b
2731,15,0,b
2732,30,0,b
2733,10,0,b
2734,20,0,b
2735,3,0,b
2736,30,1,c
2737,7,0,b
2738,20,0,a
2739,20,0,b
2740,15,0,b
2741,21,0,b
2742,6,0,b
2743,3,0,b
2744,100,1,d
2745,2,0,a
2746,2,0,b
2747,50,1,d
2748,6,0,a
2749,100,1,d
2750,10,1,c
2751,30,0,a
2752,1,0,a
2753,20,1,d
2754,60,0,b
2755,30,0,b
2756,12,0,b
2757,70,0,a
2758,4,0,b
2759,1,0,b
2760,10,0,b
2761,50,0,b
2762,10,0,a
2763,20,0,b
2764,3,1,c
2765,2,0,b
2766,8,0,b
2767,20,0,b
2768,10,0,b
2769,2,0,b
2770,2,0,a
2771,25,0,b
2772,5,0,b
2773,4,0,b
2774,20,0,a
2775,10,0,a
2776,5,0,a
2777,4,0,a
2778,10,1,d
2779,8,0,b
2780,22,1,d
2781,20,0,a
2782,10,0,b
2783,30,1,c
2784,20,0,a
2785,15,0,a
2786,45,0,b
2787,12,0,b
2788,100,0,a
2789,100,0,b
2790,40,1,d
2791,8,0,a
2792,10,0,b
2793,17,0,a
2794,20,1,c
2795,80,0,b
2796,30,0,b
2797,5,0,a
2798,500,0,a
2799,2,0,a
2800,1,0,b
2801,32,0,b
2802,20,0,b
2803,55,0,a
2804,30,1,d
2805,20,0,a
2806,60,0,b
2807,22,1,d
2808,1,0,b
2809,260,0,b
2810,15,0,b
2811,20,0,a
2812,6,0,b
2813,12,0,b
2814,4,0,a
2815,2,1,d
2816,10,0,b
2817,40,1,c
2818,200,0,b
2819,18,1,d
2820,6,0,b
2821,7,0,a
2822,4,1,d
2823,25,0,b
2824,25,1,d
2825,8,0,b
2826,8,0,a
2827,10,0,b
2828,200,0,b
2829,12,1,c
2830,65,1,d
2831,10,0,b
2832,200,0,b
2833,4,0,b
2834,6,0,b
2835,7,0,b
2836,15,1,d
2837,2,0,b
2838,10,0,b
2839,20,0,b
2840,3,0,b
2841,4,1,d
2842,40,0,b
2843,30,1,d
2844,1,0,a
2845,7,0,b
2846,15,0,b
2847,4,1,d
2848,10,0,b
2849,10,0,a
2850,2,0,b
2851,150,0,b
2852,1,0,b
2853,8,1,d
2854,20,0,a
2855,10,0,b
2856,110,1,d
2857,3,0,b
2858,5,0,b
2859,10,0,b
2860,100,0,b
2861,1,0,a
2862,5,0,a
2863,15,1,c
2864,4,0,a
2865,20,0,b
2866,60,1,d
2867,40,0,a
2868,10,0,b
2869,50,0,b
2870,10,0,b
2871,15,1,d
2872,20,0,a
2873,40,0,b
2874,40,0,b
2875,30,1,d
2876,60,0,b
2877,100,0,a
2878,100,0,b
2879,35,0,a
2880,4,0,b
2881,20,1,c
2882,2,0,a
2883,10,0,b
2884,50,0,b
2885,60,0,a
2886,1,1,c
2887,3,0,b
2888,25,0,a
2889,8,0,b
2890,200,1,d
2891,1,0,a
2892,5,0,b
2893,2,0,a
2894,12,0,b
2895,8,0,b
2896,15,0,b
2897,40,1,d
2898,80,0,b
2899,10,0,b
2900,9,0,b
2901,5,0,b
2902,20,1,c
2903,10,0,a
2904,15,0,a
2905,100,0,b
2906,160,0,b
2907,12,0,b
2908,25,1,c
2909,10,0,b
2910,2,0,b
2911,35,1,d
2912,2,1,c
2913,37,0,a
2914,40,1,d
2915,6,0,b
2916,5,0,b
2917,5,0,b
2918,63,0,a
2919,2,0,b
2920,8,0,b
2921,5,0,a
2922,4,0,a
2923,10,0,a
2924,1,0,b
2925,7,1,c
2926,9,0,b
2927,20,0,b
2928,3,0,b
2929,2,0,b
2930,3,0,b
2931,65,0,b
2932,100,0,b
2933,2,0,b
2934,40,0,a
2935,10,0,b
2936,8,0,b
2937,20,0,a
2938,7,0,b
2939,80,1,d
2940,7,1,d
2941,6,0,b
2942,48,0,b
2943,20,1,c
2944,10,0,b
2945,14,0,b
2946,75,0,b
2947,30,1,d
2948,5,0,b
2949,1,0,b
2950,10,0,b
2951,200,0,b
2952,20,0,b
2953,10,0,b
2954,80,1,c
2955,75,0,b
2956,2,0,b
2957,5,0,b
2958,6,0,b
2959,15,0,b
2960,4,0,b
2961,3,0,b
2962,20,0,b
2963,2,0,b
2964,1,0,b
2965,30,0,b
2966,10,0,a
2967,1,0,b
2968,5,0,a
2969,60,0,b
2970,20,0,b
2971,70,0,b
2972,4,0,b
2973,110,1,d
2974,75,1,d
2975,2,0,b
2976,5,0,a
2977,14,1,d
2978,1,0,b
2979,10,0,b
2980,15,1,d
2981,12,0,b
2982,100,0,b
2983,2,1,d
2984,2,0,b
2985,30,1,d
2986,2,0,b
2987,2,0,b
2988,6,0,b
2989,30,0,b
2990,8,0,b
2991,10,0,b
2992,2,0,b
2993,32,0,b
2994,30,1,d
2995,60,0,b
2996,4,0,b
2997,26,1,c
2998,10,1,c
2999,30,1,d
3000,9,0,b
3001,8,0,b
3002,50,1,d
3003,4,0,b
3004,20,0,a
3005,10,0,b
3006,30,1,d
3007,20,0,b
3008,8,0,b
3009,2,0,b
3010,12,1,c
3011,28,0,b
3012,1,0,b
3013,10,0,b
3014,10,0,a
3015,10,0,b
3016,100,1,d
3017,4,0,b
3018,25,0,b
3019,15,1,d
3020,10,0,a
3021,2,1,c
3022,8,1,d
3023,26,1,d
3024,12,0,b
3025,3,0,b
3026,40,1,d
3027,60,0,b
3028,5,0,b
3029,8,0,b
3030,2,0,b
3031,14,0,b
3032,20,0,a
3033,20,0,b
3034,25,0,b
3035,57,0,b
3036,4,0,b
3037,14,0,b
3038,1,1,d
3039,15,0,a
3040,1,0,b
3041,5,0,a
3042,1,0,b
3043,30,0,b
3044,3,1,d
3045,125,1,d
3046,6,0,b
3047,4,0,b
3048,20,0,b
3049,100,0,b
3050,3,0,b
3051,3,0,b
3052,50,1,c
3053,10,0,a
3054,10,0,a
3055,10,0,b
3056,3,0,b
3057,150,1,d
3058,30,0,b
3059,20,0,b
3060,3,0,a
3061,2,0,a
3062,9,0,b
3063,500,0,b
3064,10,0,b
3065,2,0,b
3066,2,0,a
3067,4,0,b
3068,20,1,d
3069,25,1,d
3070,20,0,b
3071,3,0,b
3072,15,1,d
3073,2,0,b
3074,5,0,a
3075,40,0,b
3076,20,0,a
3077,90,1,d
3078,12,0,b
3079,10,0,a
3080,10,0,b
3081,2,0,b
3082,3,0,b
3083,10,0,b
3084,18,1,d
3085,2,0,b
3086,15,0,b
3087,120,1,d
3088,12,0,b
3089,4,0,b
3090,35,0,b
3091,40,0,b
3092,25,1,d
3093,145,0,b
3094,3,0,b
3095,15,0,b
3096,4,0,b
3097,250,1,d
3098,1,0,a
3099,2,0,b
3100,2,0,b
3101,4,0,a
3102,8,0,b
3103,15,0,b
3104,4,0,a
3105,20,0,b
3106,2,0,b
3107,1,0,b
3108,25,0,a
3109,2,0,b
3110,15,0,b
3111,2,0,b
3112,25,0,b
3113,3,0,a
3114,5,0,b
3115,47,0,b
3116,10,0,b
3117,30,0,b
3118,1,0,b
3119,7,0,a
3120,5,0,b
3121,10,0,b
3122,50,1,d
3123,30,0,b
3124,50,1,d
3125,4,0,b
3126,5,0,b
3127,2,0,b
3128,50,0,b
3129,20,1,d
3130,50,0,a
3131,3,0,b
3132,25,0,b
3133,3,0,a
3134,1,0,b
3135,1,0,a
3136,2,0,b
3137,4,0,b
3138,70,1,c
3139,50,0,a
3140,20,1,c
3141,4,0,a
3142,35,0,b
3143,10,0,a
3144,3,0,b
3145,200,0,b
3146,30,0,b
3147,10,0,a
3148,20,0,b
3149,20,0,b
3150,30,0,b
3151,4,0,b
3152,2,0,a
3153,5,0,b
3154,10,0,b
3155,7,1,d
3156,40,1,c
3157,100,0,b
3158,3,0,b
3159,200,0,b
3160,120,0,b
3161,18,0,b
3162,200,0,b
3163,20,1,d
3164,1,0,b
3165,20,0,a
3166,20,0,b
3167,10,0,b
3168,50,0,b
3169,15,0,b
3170,5,0,a
3171,32,0,b
3172,10,0,b
3173,5,0,b
3174,3,0,b
3175,5,0,b
3176,50,1,d
3177,4,0,b
3178,140,0,b
3179,40,0,a
3180,70,0,a
3181,15,0,b
3182,5,0,b
3183,3,0,b
3184,2,0,a
3185,70,0,b
3186,100,0,b
3187,15,0,b
3188,40,1,c
3189,10,0,b
3190,1,0,a
3191,30,1,d
3192,10,0,a
3193,30,1,c
3194,2,0,b
3195,3,0,b
3196,2,0,a
3197,200,1,d
3198,2,0,b
3199,10,1,d
3200,50,1,d
3201,6,0,b
3202,2,0,a
3203,1,0,b
3204,15,1,d
3205,50,0,b
3206,20,1,d
3207,1,0,b
3208,10,0,b
3209,9,0,b
3210,60,0,b
3211,40,0,b
3212,3,0,b
3213,100,0,a
3214,4,1,d
3215,1,0,b
3216,4,0,b
3217,1,1,d
