id,degree,Y
2141,2,0
2142,5,0
2143,5,0
2144,7,1
2145,3,1
2146,10,0
2147,6,0
2148,4,0
2149,6,0
2150,6,0
2151,5,1
2152,8,0
2153,6,1
2154,3,0
2155,8,0
2156,8,1
2157,5,0
2158,8,0
2159,6,1
2160,4,1
2161,7,0
2162,8,0
2163,7,0
2164,8,0
2165,3,0
2166,6,1
2167,4,0
2168,4,0
2169,8,1
2170,5,1
2171,3,1
2172,7,0
2173,2,0
2174,6,1
2175,7,0
2176,8,0
2177,8,0
2178,7,1
2179,4,0
2180,8,0
2181,5,0
2182,5,1
2183,6,1
2184,6,0
2185,5,1
2186,5,0
2187,4,0
2188,11,0
2189,6,1
2190,8,0
2191,3,0
2192,5,0
2193,6,0
2194,4,0
2195,6,0
2196,8,1
2197,5,0
2198,4,1
2199,3,0
2200,9,0
2201,7,0
2202,4,1
2203,6,0
2204,4,1
2205,5,1
2206,7,1
2207,5,0
2208,4,0
2209,4,1
2210,6,0
2211,9,0
2212,3,0
2213,3,0
2214,7,0
2215,7,0
2216,5,1
2217,10,0
2218,2,0
2219,2,0
2220,9,0
2221,3,0
2222,9,0
2223,9,1
2224,7,0
2225,5,0
2226,6,0
2227,5,1
2228,6,0
2229,6,0
2230,5,1
2231,7,1
2232,5,0
2233,4,0
2234,3,1
2235,3,0
2236,4,0
2237,8,0
2238,5,0
2239,6,0
2240,7,1
2241,4,0
2242,3,0
2243,5,0
2244,4,0
2245,7,0
2246,4,1
2247,10,0
2248,5,0
2249,6,0
2250,6,1
2251,6,0
2252,1,0
2253,8,0
2254,5,0
2255,8,0
2256,6,0
2257,9,0
2258,5,0
2259,8,0
2260,3,0
2261,6,0
2262,6,0
2263,8,0
2264,9,0
2265,4,0
2266,10,1
2267,7,0
2268,5,0
2269,2,0
2270,7,0
2271,8,0
2272,11,1
2273,8,0
2274,5,0
2275,5,1
2276,6,0
2277,7,0
2278,8,0
2279,3,0
2280,9,0
2281,6,1
2282,3,0
2283,7,0
2284,9,0
2285,7,0
2286,7,1
2287,9,0
2288,3,0
2289,6,0
2290,7,1
2291,5,0
2292,5,0
2293,7,0
2294,1,0
2295,7,0
2296,6,0
2297,3,0
2298,6,0
2299,5,1
2300,2,0
2301,7,0
2302,4,1
2303,7,1
2304,7,0
2305,8,0
2306,9,0
2307,6,0
2308,5,0
2309,13,0
2310,11,0
2311,2,0
2312,4,0
2313,6,1
2314,7,1
2315,8,0
2316,4,0
2317,1,0
2318,12,0
2319,2,1
2320,7,0
2321,2,0
2322,5,1
2323,6,0
2324,3,0
2325,3,0
2326,9,1
2327,6,0
2328,7,0
2329,8,1
2330,7,0
2331,5,1
2332,11,0
2333,2,0
2334,5,0
2335,7,1
2336,11,0
2337,9,0
2338,13,0
2339,4,0
2340,7,0
2341,6,0
2342,2,0
2343,4,1
2344,4,0
2345,8,1
2346,6,0
2347,6,0
2348,2,0
2349,4,0
2350,4,0
2351,1,0
2352,2,0
2353,5,0
2354,6,1
2355,13,0
2356,11,0
2357,7,0
2358,8,1
2359,12,0
2360,6,1
2361,6,0
2362,3,0
2363,5,0
2364,5,0
2365,6,0
2366,5,0
2367,4,1
2368,11,0
2369,0,0
2370,7,0
2371,4,0
2372,3,1
2373,2,0
2374,7,0
2375,6,1
2376,6,0
2377,6,0
2378,3,0
2379,5,0
2380,6,0
2381,6,0
2382,4,0
2383,10,0
2384,6,1
2385,6,0
2386,5,0
2387,4,0
2388,4,0
2389,4,0
2390,7,1
2391,5,0
2392,2,0
2393,7,0
2394,2,0
2395,3,0
2396,4,0
2397,7,0
2398,5,0
2399,7,0
2400,6,0
2401,8,0
2402,5,1
2403,4,0
2404,9,1
2405,8,0
2406,3,0
2407,5,1
2408,3,1
2409,6,0
2410,6,0
2411,3,0
2412,8,1
2413,7,0
2414,5,0
2415,3,0
2416,9,0
2417,8,0
2418,5,0
2419,11,1
2420,6,0
2421,4,0
2422,9,0
2423,6,0
2424,10,0
2425,5,0
2426,6,0
2427,4,1
2428,6,0
2429,5,1
2430,7,0
2431,5,0
2432,4,1
2433,5,0
2434,6,1
2435,8,0
2436,6,0
2437,8,0
2438,6,0
2439,3,0
2440,9,0
2441,13,0
2442,6,0
2443,4,0
2444,10,0
2445,9,0
2446,12,0
2447,7,0
2448,2,0
2449,5,0
2450,2,1
2451,6,0
2452,6,0
2453,8,0
2454,2,0
2455,5,0
2456,4,1
2457,3,0
2458,7,0
2459,8,0
2460,12,0
2461,3,1
2462,5,0
2463,7,0
2464,6,0
2465,5,0
2466,9,0
2467,10,1
2468,5,1
2469,3,0
2470,10,0
2471,5,0
2472,3,0
2473,8,1
2474,4,0
2475,11,0
2476,4,0
2477,7,0
2478,4,0
2479,3,0
2480,5,0
2481,6,0
2482,4,0
2483,5,0
2484,10,0
2485,6,0
2486,6,1
2487,7,0
2488,3,0
2489,7,0
2490,6,0
2491,10,0
2492,10,0
2493,7,1
2494,8,0
2495,5,0
2496,10,0
2497,7,0
2498,5,0
2499,2,0
2500,6,0
2501,8,0
2502,8,0
2503,6,0
2504,6,0
2505,6,0
2506,4,0
2507,2,0
2508,6,0
2509,4,0
2510,13,0
2511,10,1
2512,6,0
2513,7,0
2514,5,0
2515,4,0
2516,3,0
2517,10,0
2518,6,0
2519,6,1
2520,6,1
2521,5,0
2522,5,0
2523,4,0
2524,12,1
2525,9,0
2526,6,0
2527,6,0
2528,6,0
2529,5,1
2530,4,1
2531,7,1
2532,10,0
2533,5,1
2534,10,0
2535,7,0
2536,7,1
2537,10,0
2538,4,0
2539,9,0
2540,4,1
2541,13,1
2542,5,1
2543,8,0
2544,9,0
2545,3,1
2546,7,0
2547,8,0
2548,7,0
2549,5,1
2550,3,0
2551,5,0
2552,2,0
2553,4,0
2554,6,0
2555,6,0
2556,10,0
2557,6,0
2558,6,0
2559,7,0
2560,5,0
2561,3,0
2562,8,0
2563,4,0
2564,11,0
2565,4,0
2566,2,0
2567,6,0
2568,5,0
2569,4,1
2570,4,0
2571,9,0
2572,7,0
2573,10,0
2574,3,0
2575,3,0
2576,4,0
2577,5,0
2578,4,0
2579,8,0
2580,5,0
2581,9,0
2582,4,0
2583,7,1
2584,4,0
2585,6,0
2586,8,0
2587,6,1
2588,8,0
2589,5,0
2590,7,0
2591,11,1
2592,8,0
2593,9,0
2594,5,0
2595,2,0
2596,9,0
2597,7,0
2598,6,0
2599,5,0
2600,1,0
2601,6,0
2602,8,1
2603,6,0
2604,8,1
2605,5,0
2606,7,1
2607,7,0
2608,5,0
2609,3,0
2610,6,1
2611,7,0
2612,7,0
2613,5,0
2614,4,0
2615,2,0
2616,7,0
2617,6,0
2618,3,0
2619,7,0
2620,5,0
2621,8,0
2622,5,0
2623,11,0
2624,1,0
2625,4,0
2626,13,0
2627,4,0
2628,5,0
2629,6,0
2630,4,0
2631,3,0
2632,10,0
2633,3,1
2634,10,1
2635,11,0
2636,5,0
2637,6,1
2638,5,0
2639,5,0
2640,6,1
2641,4,0
2642,3,1
2643,7,0
2644,5,1
2645,8,0
2646,5,0
2647,7,0
2648,4,0
2649,7,0
2650,5,0
2651,2,1
2652,12,0
2653,3,0
2654,2,1
2655,3,0
2656,5,0
2657,10,0
2658,10,1
2659,7,0
2660,4,0
2661,12,0
2662,7,0
2663,8,0
2664,0,1
2665,4,0
2666,6,0
2667,3,0
2668,8,0
2669,7,0
2670,2,0
2671,3,1
2672,6,1
2673,7,0
2674,12,1
2675,3,1
2676,5,0
2677,4,0
2678,5,0
2679,7,0
2680,8,0
2681,7,0
2682,9,0
2683,4,0
2684,6,0
2685,9,0
2686,9,0
2687,3,0
2688,8,1
2689,3,0
2690,6,1
2691,7,1
2692,14,0
2693,5,1
2694,5,0
2695,5,0
2696,7,0
2697,5,0
2698,5,0
2699,8,0
2700,8,1
2701,5,0
2702,7,0
2703,7,0
2704,6,0
2705,4,0
2706,9,0
2707,8,0
2708,7,0
2709,6,0
2710,10,0
2711,5,0
2712,7,1
2713,11,0
2714,6,0
2715,6,0
2716,4,0
2717,13,0
2718,4,0
2719,8,0
2720,7,0
2721,11,0
2722,1,0
2723,9,1
2724,4,0
2725,4,0
2726,10,1
2727,3,1
2728,2,0
2729,5,0
2730,7,1
2731,4,0
2732,7,0
2733,8,0
2734,5,0
2735,9,0
2736,7,0
2737,5,0
2738,6,0
2739,2,0
2740,10,1
2741,3,0
2742,8,0
2743,9,0
2744,7,0
2745,4,1
2746,4,0
2747,3,0
2748,7,0
2749,9,0
2750,9,0
2751,7,0
2752,7,0
2753,7,0
2754,11,0
2755,6,0
2756,4,0
2757,5,0
2758,6,1
2759,4,0
2760,5,0
2761,3,0
2762,5,0
2763,5,0
2764,7,1
2765,3,1
2766,6,0
2767,3,0
2768,7,0
2769,2,1
2770,3,0
2771,4,0
2772,5,0
2773,3,0
2774,7,1
2775,8,0
2776,6,0
2777,8,0
2778,15,0
2779,3,1
2780,7,0
2781,3,0
2782,7,0
2783,8,0
2784,4,0
2785,5,0
2786,8,0
2787,5,0
2788,3,0
2789,11,0
2790,9,0
2791,6,0
2792,2,0
2793,4,0
2794,10,0
2795,1,0
2796,5,0
2797,7,0
2798,8,0
2799,6,0
2800,5,0
2801,6,0
2802,8,1
2803,9,0
2804,4,0
2805,6,0
2806,6,0
2807,1,0
2808,6,0
2809,6,0
2810,10,0
2811,6,0
2812,7,0
2813,9,0
2814,4,0
2815,8,0
2816,2,1
2817,3,0
2818,5,1
2819,4,0
2820,6,0
2821,11,0
2822,9,0
2823,12,1
2824,8,0
2825,5,0
2826,5,0
2827,10,0
2828,5,0
2829,9,0
2830,7,1
2831,3,0
2832,6,0
2833,6,1
2834,9,0
2835,8,0
2836,5,0
2837,8,0
2838,5,1
2839,8,1
2840,8,0
2841,4,1
2842,6,0
2843,5,0
2844,4,0
2845,4,0
2846,8,1
2847,5,0
2848,5,0
2849,10,0
2850,7,0
2851,6,0
2852,2,1
2853,5,0
2854,7,1
2855,3,1
2856,10,0
2857,5,1
2858,6,0
2859,6,0
2860,8,0
2861,5,0
2862,8,0
2863,4,0
2864,7,0
2865,8,0
2866,2,0
2867,7,0
2868,3,0
2869,7,1
2870,5,0
2871,5,0
2872,5,0
2873,3,0
2874,8,1
2875,3,1
2876,6,0
2877,4,0
2878,10,0
2879,4,0
2880,7,0
2881,7,0
2882,5,0
2883,4,0
2884,7,0
2885,4,1
2886,9,0
2887,7,0
2888,5,1
2889,6,0
2890,6,0
2891,5,1
2892,4,0
2893,4,0
2894,8,0
2895,2,1
2896,4,0
2897,5,1
2898,7,0
2899,5,0
2900,6,0
2901,5,1
2902,2,0
2903,6,0
2904,6,0
2905,7,1
2906,7,1
2907,10,1
2908,5,0
2909,2,0
2910,6,1
2911,8,1
2912,8,0
2913,11,1
2914,2,1
2915,7,0
2916,5,0
2917,2,0
2918,5,0
2919,7,0
2920,4,0
2921,3,1
2922,4,0
2923,5,0
2924,7,0
2925,10,0
2926,5,0
2927,4,0
2928,8,0
2929,5,0
2930,9,1
2931,5,0
2932,5,0
2933,7,0
2934,7,0
2935,9,0
2936,9,0
2937,7,1
2938,4,0
2939,6,0
2940,3,1
2941,4,1
2942,4,1
2943,9,0
2944,8,1
2945,3,0
2946,7,0
2947,10,0
2948,7,1
2949,5,0
2950,5,0
2951,8,0
2952,12,0
2953,6,0
2954,8,0
2955,4,0
2956,6,0
2957,4,1
2958,6,0
2959,6,0
2960,7,0
2961,4,0
2962,3,0
2963,3,0
2964,8,1
2965,8,0
2966,10,0
2967,6,1
2968,2,0
2969,1,0
2970,7,0
2971,4,1
2972,12,1
2973,7,0
2974,11,0
2975,8,1
2976,8,1
2977,4,1
2978,6,1
2979,6,0
2980,6,0
2981,8,0
2982,4,0
2983,3,0
2984,6,0
2985,8,0
2986,3,0
2987,7,0
2988,4,0
2989,5,0
2990,4,1
2991,9,1
2992,3,0
2993,7,0
2994,9,0
2995,1,0
2996,8,0
2997,7,0
2998,5,0
2999,6,0
3000,6,1
3001,7,0
3002,8,0
3003,4,1
3004,6,0
3005,10,0
3006,10,0
3007,8,0
3008,4,0
3009,6,1
3010,7,0
3011,5,0
3012,8,0
3013,8,0
3014,5,1
3015,2,0
3016,4,1
3017,6,0
3018,10,0
3019,5,0
3020,6,0
3021,8,0
3022,3,1
3023,12,1
3024,3,0
3025,5,0
3026,7,0
3027,3,1
3028,6,0
3029,7,0
3030,2,0
3031,5,0
3032,6,0
3033,7,1
3034,10,0
3035,7,0
3036,5,0
3037,5,0
3038,6,0
3039,8,0
3040,8,0
3041,4,0
3042,9,1
3043,3,0
3044,4,1
3045,7,0
3046,7,0
3047,3,0
3048,5,1
3049,4,0
3050,8,1
3051,4,1
3052,6,1
3053,7,0
3054,7,0
3055,5,0
3056,4,0
3057,5,1
3058,5,0
3059,6,0
3060,7,0
3061,6,1
3062,5,0
3063,9,0
3064,3,0
3065,5,0
3066,8,0
3067,6,0
3068,6,0
3069,7,0
3070,0,1
3071,6,0
3072,7,1
3073,4,1
3074,7,0
3075,10,1
3076,2,1
3077,10,0
3078,8,0
3079,9,0
3080,6,0
3081,7,0
3082,9,1
3083,4,0
3084,5,0
3085,3,0
3086,4,0
3087,7,0
3088,6,0
3089,7,0
3090,8,1
3091,6,0
3092,6,0
3093,5,0
3094,4,1
3095,7,0
3096,2,1
3097,7,0
3098,11,0
3099,2,0
3100,6,1
3101,6,0
3102,9,0
3103,7,0
3104,3,0
3105,7,1
3106,11,1
3107,8,1
3108,6,0
3109,3,1
3110,5,0
3111,4,0
3112,9,0
3113,7,0
3114,3,0
3115,7,0
3116,5,0
3117,5,0
3118,8,0
3119,4,1
3120,7,0
3121,5,0
3122,7,1
3123,3,0
3124,1,0
3125,7,1
3126,7,0
3127,5,0
3128,3,0
3129,9,0
3130,7,1
3131,12,0
3132,7,1
3133,6,0
3134,3,0
3135,5,0
3136,5,0
3137,6,0
3138,6,0
3139,6,1
3140,8,1
3141,4,0
3142,4,0
3143,5,0
3144,4,0
3145,5,1
3146,8,0
3147,6,0
3148,3,0
3149,7,1
3150,5,0
3151,6,0
3152,6,0
3153,5,0
3154,5,0
3155,3,0
3156,5,0
3157,4,0
3158,6,0
3159,9,1
3160,6,0
3161,2,0
3162,1,0
3163,6,0
3164,6,1
3165,6,0
3166,5,0
3167,9,0
3168,9,0
3169,2,0
3170,7,0
3171,10,1
3172,3,0
3173,8,0
3174,6,0
3175,7,0
3176,12,1
3177,8,1
3178,5,0
3179,6,0
3180,7,0
3181,5,1
3182,6,1
3183,3,0
3184,3,0
3185,8,0
3186,3,0
3187,9,0
3188,9,0
3189,5,0
3190,7,0
3191,3,1
3192,4,0
3193,3,0
3194,6,0
3195,6,0
3196,3,0
3197,4,0
3198,4,0
3199,6,0
3200,4,0
3201,8,0
3202,11,1
3203,1,0
3204,6,0
3205,5,0
3206,11,1
3207,10,1
3208,3,0
3209,7,0
3210,3,0
3211,4,1
3212,7,0
3213,7,1
3214,6,0
3215,9,1
3216,5,0
3217,14,0
3218,6,1
3219,6,1
3220,5,0
3221,7,0
3222,5,0
3223,6,0
3224,4,0
3225,11,0
3226,10,1
3227,6,0
3228,9,0
3229,3,0
3230,5,0
3231,9,0
3232,7,1
3233,6,0
3234,2,0
3235,6,1
3236,10,0
3237,5,0
3238,4,0
3239,7,0
3240,5,0
3241,5,0
3242,6,0
3243,9,0
3244,5,1
3245,6,0
3246,6,0
3247,11,0
3248,3,0
3249,7,0
3250,7,0
3251,3,0
3252,4,0
3253,6,0
3254,4,0
3255,4,0
3256,4,0
3257,6,0
3258,4,0
3259,8,1
3260,6,0
3261,10,0
3262,6,0
3263,12,0
3264,3,1
3265,9,0
3266,6,1
3267,5,0
3268,2,1
3269,10,0
3270,5,0
3271,6,0
3272,6,1
3273,6,1
3274,9,0
3275,6,1
3276,8,0
3277,6,0
3278,4,0
3279,2,0
3280,8,1
3281,6,1
3282,4,0
3283,6,1
3284,7,0
3285,5,1
3286,4,0
3287,4,0
3288,13,0
3289,10,0
3290,3,0
3291,9,0
3292,10,0
3293,6,1
3294,6,0
3295,8,0
3296,4,0
3297,6,0
3298,9,0
3299,7,0
3300,1,0
3301,3,0
3302,9,0
3303,4,0
3304,4,0
3305,6,1
3306,4,0
3307,4,0
3308,4,1
3309,6,1
3310,4,0
3311,5,0
3312,6,0
3313,6,0
3314,5,0
3315,6,0
3316,5,1
3317,7,0
3318,2,0
3319,4,0
3320,4,1
3321,7,1
3322,4,0
3323,9,0
3324,5,0
3325,7,0
3326,8,1
3327,7,0
3328,8,0
3329,4,0
3330,6,0
3331,5,0
3332,5,1
3333,7,1
3334,8,1
3335,7,0
3336,9,0
3337,8,0
3338,5,0
3339,3,0
3340,5,0
3341,7,0
3342,5,1
3343,5,0
3344,5,1
3345,8,0
3346,10,0
3347,8,1
3348,5,1
3349,6,0
3350,8,0
3351,4,1
3352,3,0
3353,8,1
3354,7,0
3355,8,0
3356,10,1
3357,7,1
3358,10,0
3359,5,1
3360,5,0
3361,5,0
3362,5,0
3363,5,0
3364,8,0
3365,3,0
3366,4,0
3367,5,0
3368,8,0
3369,4,0
3370,6,0
3371,5,0
3372,7,0
3373,7,0
3374,5,0
3375,3,0
3376,6,0
3377,6,0
3378,5,0
3379,8,0
3380,6,0
3381,7,0
3382,6,0
3383,10,0
3384,4,0
3385,6,0
3386,4,1
3387,6,1
3388,5,0
3389,5,0
3390,5,0
3391,5,0
3392,7,0
3393,5,0
3394,2,1
3395,7,0
3396,5,0
3397,6,1
3398,8,0
3399,6,0
3400,8,0
3401,5,0
3402,9,0
3403,10,0
3404,5,0
3405,5,1
3406,6,0
3407,9,0
3408,7,0
3409,12,0
3410,7,0
3411,7,0
3412,4,1
3413,4,0
3414,7,0
3415,6,1
3416,6,0
3417,5,1
3418,6,0
3419,5,0
3420,6,0
3421,7,1
3422,9,0
3423,2,0
3424,6,0
3425,1,0
3426,4,0
3427,3,0
3428,10,0
3429,6,0
3430,9,0
3431,5,0
3432,3,0
3433,5,0
3434,7,1
3435,11,0
3436,1,0
3437,3,0
3438,7,0
3439,5,1
3440,3,0
3441,9,0
3442,5,0
3443,9,1
3444,6,0
3445,7,1
3446,3,0
3447,7,1
3448,8,0
3449,7,0
3450,5,0
3451,7,0
3452,5,0
3453,7,0
3454,7,0
3455,3,1
3456,4,1
3457,5,0
3458,10,0
3459,5,0
3460,7,1
3461,4,0
3462,3,0
3463,5,0
3464,8,0
3465,4,0
3466,6,0
3467,7,0
3468,7,0
3469,6,0
3470,6,1
3471,13,0
3472,4,0
3473,4,0
3474,6,1
3475,5,0
3476,9,0
3477,5,0
3478,4,0
3479,8,1
3480,6,1
3481,6,1
3482,6,0
3483,11,0
3484,9,0
3485,6,0
3486,6,0
3487,6,0
3488,7,0
3489,3,1
3490,5,0
3491,6,0
3492,7,0
3493,5,1
3494,6,0
3495,11,0
3496,8,0
3497,8,1
3498,8,0
3499,3,0
3500,7,0
3501,3,0
3502,4,1
3503,2,0
3504,7,0
3505,4,0
3506,5,0
3507,6,0
3508,7,0
3509,3,0
3510,6,0
3511,4,1
3512,5,0
3513,5,0
3514,8,0
3515,12,1
3516,4,1
3517,10,0
3518,3,0
3519,7,0
3520,8,0
3521,8,0
3522,6,0
3523,5,0
3524,7,1
3525,9,0
3526,5,0
3527,3,0
3528,3,0
3529,5,0
3530,8,0
3531,3,0
3532,7,0
3533,7,0
3534,3,0
3535,11,0
3536,1,1
3537,7,1
3538,6,0
3539,6,0
3540,6,0
3541,10,1
3542,3,0
3543,5,0
3544,4,0
3545,9,1
3546,3,0
3547,3,0
3548,5,0
3549,4,0
3550,6,0
3551,4,1
3552,4,0
3553,4,1
3554,6,0
3555,7,0
3556,9,0
3557,9,0
3558,8,0
3559,9,0
3560,8,0
3561,5,0
3562,8,0
3563,3,0
3564,9,0
3565,4,1
3566,7,0
3567,3,0
3568,5,0
3569,5,0
3570,8,0
3571,8,0
3572,7,0
3573,4,0
3574,6,0
3575,6,0
3576,8,0
3577,6,0
3578,7,0
3579,9,0
3580,4,0
3581,6,0
3582,9,0
3583,6,1
3584,7,0
3585,7,0
3586,0,0
3587,6,0
3588,6,0
3589,3,0
3590,8,0
3591,7,0
3592,3,0
3593,8,0
3594,7,0
3595,5,1
3596,7,0
3597,3,0
3598,7,0
3599,9,1
3600,3,0
3601,4,1
3602,10,0
3603,4,1
3604,5,0
3605,6,0
3606,8,1
3607,7,0
3608,5,0
3609,6,0
3610,5,0
3611,4,0
3612,4,1
3613,5,0
3614,5,0
3615,8,0
3616,4,0
3617,3,1
3618,10,0
3619,5,1
3620,6,0
3621,6,0
3622,9,0
3623,2,0
3624,7,0
3625,6,0
3626,3,1
3627,5,0
3628,13,1
3629,9,0
3630,10,0
3631,11,0
3632,8,0
3633,6,1
3634,9,0
3635,4,0
3636,6,0
3637,8,0
3638,5,0
3639,5,0
3640,4,0
3641,6,0
3642,7,0
3643,6,0
3644,2,0
3645,4,0
3646,6,0
3647,7,0
3648,6,0
3649,9,0
3650,7,0
3651,3,0
3652,7,0
3653,7,0
3654,6,1
3655,5,0
3656,4,0
3657,5,0
3658,6,1
3659,5,0
3660,9,1
3661,12,0
3662,6,0
3663,3,0
3664,4,0
3665,10,0
3666,7,0
3667,3,0
3668,2,0
3669,10,1
3670,6,0
3671,6,0
3672,4,0
3673,5,0
3674,6,0
3675,5,0
3676,5,0
3677,3,0
3678,11,0
3679,6,0
3680,7,0
3681,7,0
3682,6,0
3683,4,0
3684,7,0
3685,5,0
3686,7,0
3687,6,0
3688,9,1
3689,5,1
3690,5,0
3691,9,0
3692,1,0
3693,9,0
3694,10,1
3695,6,0
3696,6,0
3697,6,0
3698,7,0
3699,3,0
3700,3,0
3701,7,1
3702,7,0
3703,0,1
3704,9,1
3705,6,0
3706,6,0
3707,8,0
3708,2,1
3709,4,1
3710,6,0
3711,8,0
3712,8,0
3713,5,0
3714,2,0
3715,5,1
3716,5,1
3717,11,0
3718,1,0
3719,7,1
3720,7,1
3721,6,0
3722,4,1
3723,4,0
3724,4,0
3725,3,0
3726,9,0
3727,5,0
3728,7,0
3729,2,0
3730,6,0
3731,3,0
3732,4,0
3733,4,0
3734,9,1
3735,10,1
3736,6,0
3737,8,0
3738,2,0
3739,9,1
3740,13,0
3741,10,1
3742,7,0
3743,7,1
3744,5,0
3745,7,0
3746,9,0
3747,6,0
3748,4,0
3749,5,1
3750,6,0
3751,5,0
3752,6,0
3753,8,0
3754,6,0
3755,7,1
3756,6,0
3757,4,0
3758,3,0
3759,11,1
3760,8,0
3761,10,0
3762,4,0
3763,8,0
3764,7,0
3765,7,0
3766,8,0
3767,7,0
3768,7,0
3769,4,0
3770,3,0
3771,5,0
3772,7,0
3773,5,0
3774,10,0
3775,5,0
3776,3,1
3777,6,0
3778,7,0
3779,6,0
3780,11,0
3781,5,0
3782,7,0
3783,13,1
3784,6,1
3785,8,0
3786,12,0
3787,9,0
3788,8,0
3789,5,1
3790,5,0
3791,2,0
3792,7,1
3793,6,0
3794,7,0
3795,6,0
3796,3,0
3797,7,0
3798,5,1
3799,6,0
3800,5,0
3801,7,0
3802,5,0
3803,9,0
3804,4,0
3805,9,0
3806,5,0
3807,6,0
3808,9,1
3809,3,0
3810,10,1
3811,4,0
3812,5,0
3813,5,0
3814,5,0
3815,4,0
3816,9,1
3817,4,0
3818,5,0
3819,4,0
3820,2,1
3821,7,1
3822,6,0
3823,3,0
3824,4,1
3825,5,1
3826,4,0
3827,6,1
3828,4,1
3829,9,1
3830,4,0
3831,11,0
3832,3,1
3833,7,1
3834,4,0
3835,4,0
3836,2,0
3837,3,1
3838,8,0
3839,7,0
3840,7,0
3841,7,0
3842,7,0
3843,7,0
3844,5,0
3845,7,0
3846,4,0
3847,10,0
3848,6,0
3849,7,1
3850,7,0
3851,9,1
3852,11,1
3853,6,0
3854,4,0
3855,5,0
3856,4,0
3857,3,0
3858,5,0
3859,8,0
3860,9,0
3861,5,0
3862,7,1
3863,6,0
3864,4,1
3865,8,0
3866,5,0
3867,7,0
3868,8,0
3869,6,0
3870,4,1
3871,5,0
3872,8,0
3873,3,0
3874,4,0
3875,6,0
3876,5,0
3877,3,0
3878,7,0
3879,3,0
3880,5,0
3881,12,0
3882,8,0
3883,1,0
3884,2,0
3885,6,0
3886,6,0
3887,12,0
3888,3,0
3889,3,1
3890,4,0
3891,4,0
3892,4,0
3893,4,0
3894,6,0
3895,4,0
3896,6,0
3897,5,0
3898,2,0
3899,1,0
3900,4,0
3901,4,0
3902,5,0
3903,7,0
3904,6,0
3905,7,0
3906,8,0
3907,4,0
3908,6,0
3909,6,0
3910,7,1
3911,2,0
3912,6,0
3913,5,0
3914,6,0
3915,5,1
3916,8,0
3917,3,1
3918,6,0
3919,5,1
3920,7,0
3921,7,1
3922,3,0
3923,2,0
3924,4,0
3925,8,0
3926,5,0
3927,4,0
3928,5,0
3929,13,0
3930,9,0
3931,10,0
3932,7,0
3933,2,0
3934,7,0
3935,9,0
3936,7,0
3937,5,1
3938,12,0
3939,9,0
3940,4,0
3941,6,1
3942,9,0
3943,8,0
3944,4,0
3945,6,0
3946,12,0
3947,7,0
3948,10,0
3949,9,0
3950,2,0
3951,4,0
3952,6,0
3953,7,1
3954,5,1
3955,5,1
3956,7,0
3957,5,0
3958,7,1
3959,6,0
3960,1,0
3961,2,0
3962,1,0
3963,9,0
3964,1,0
3965,11,0
3966,7,0
3967,5,0
3968,3,0
3969,9,0
3970,5,0
3971,9,0
3972,6,0
3973,10,0
3974,9,0
3975,7,0
3976,6,1
3977,3,0
3978,11,0
3979,10,1
3980,8,0
3981,8,0
3982,5,0
3983,7,0
3984,6,0
3985,6,0
3986,5,0
3987,6,0
3988,6,0
3989,7,0
3990,4,0
3991,7,0
3992,6,0
3993,6,1
3994,2,0
3995,8,0
3996,6,1
3997,6,0
3998,9,0
3999,3,0
4000,3,0
4001,5,0
4002,6,0
4003,6,0
4004,5,0
4005,1,0
4006,1,1
4007,5,0
4008,9,0
4009,7,0
4010,2,0
4011,10,0
4012,3,0
4013,2,0
4014,8,0
4015,3,0
4016,6,0
4017,10,0
4018,8,0
4019,4,0
4020,6,0
4021,4,0
4022,9,0
4023,4,0
4024,3,0
4025,9,0
4026,6,0
4027,7,0
4028,8,0
4029,5,0
4030,7,0
4031,2,0
4032,7,0
4033,7,0
4034,3,0
4035,4,1
4036,3,0
4037,5,0
4038,3,0
4039,11,0
4040,2,0
4041,6,0
4042,7,0
4043,8,0
4044,2,1
4045,3,0
4046,5,0
4047,7,0
4048,3,0
4049,5,0
4050,12,0
4051,10,0
4052,6,0
4053,3,0
4054,3,1
4055,7,0
4056,2,0
4057,7,1
4058,10,0
4059,3,0
4060,4,0
4061,2,0
4062,12,0
4063,5,0
4064,5,0
4065,13,1
4066,8,0
4067,5,0
4068,5,0
4069,5,1
4070,8,0
4071,7,0
4072,9,0
4073,7,0
4074,5,0
4075,7,0
4076,6,0
4077,7,0
4078,4,1
4079,8,0
4080,5,0
4081,3,0
4082,6,0
4083,8,0
4084,4,0
4085,4,0
4086,3,0
4087,9,1
4088,9,0
4089,3,0
4090,7,0
4091,5,1
4092,2,0
4093,5,0
4094,3,0
4095,3,0
4096,4,0
4097,9,0
4098,10,0
4099,6,0
4100,4,0
4101,3,0
4102,8,0
4103,6,1
4104,7,0
4105,5,0
4106,9,0
4107,7,0
4108,8,0
4109,7,1
4110,4,0
4111,5,1
4112,6,0
4113,4,1
4114,9,0
4115,4,0
4116,2,0
4117,4,0
4118,6,0
4119,6,0
4120,5,0
4121,3,0
4122,10,0
4123,8,1
4124,5,0
4125,5,0
4126,4,0
4127,9,0
4128,6,1
4129,7,0
4130,7,0
4131,4,0
4132,6,0
4133,5,1
4134,6,0
4135,1,0
4136,3,0
4137,9,0
4138,7,0
